id,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77703233,GESIX 200MG X 10 CAP,8000000161,75000000024,560000003,890000227,410000001,F-21435/19,0,0,0,1,0,10
77703234,GESIX 200MG X 30 CAP,8000000161,75000000024,560000003,890000227,410000001,F-21435/19,0,0,0,1,0,30
77703236,GIABRI 100MG X 30 COM,8000000112,75000000151,560000006,890000239,410000001,F-18484/21,0,0,0,1,0,30
77703237,GIABRI 100MG X 60 COM,8000000112,75000000151,560000006,890000239,410000001,F-18484/21,0,0,0,1,0,60
77703238,GIANDA CD X 28 COM,8000000081,75000000042,560000006,890000320,410000004,F-21589/19,0,0,0,1,0,28
77703240,GILLETE MAQUINA AFEITAR PRESTOBARBA 3 DESECHABLE X 1 UN,#N/A,75000000181,#N/A,#N/A,410000002,,0,0,0,0,0,1
77703247,GINEDAZOL DUAL 10+20G CREM X 1 SET,8000000035,75000000268,560000029,890000570,410000003,F-8423/21,0,0,0,0,0,1
77703255,GINKGO BILOBA 40MG X 60 CAP,8000000096,75000000228,560000003,890000428,410000001,N-127/22,0,0,0,0,1,60
77703264,GINNA 2% X 40G CREM,8000000059,75000000251,560000007,890000393,410000003,F-25176/19,0,0,0,0,0,40
77703280,GINTOL X 30 CAP,8000000161,75000000187,560000003,890000696,410000002,,0,0,0,0,0,30
77703281,GLAFORNIL 1000MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-10050/16,0,0,0,0,0,30
77703282,GLAFORNIL 500MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-122/17,0,0,0,0,0,30
77703285,GLAFORNIL XR 1000MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-21095/19,0,0,0,0,0,30
77703286,GLAFORNIL XR 500MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-20048/18,0,0,0,0,0,30
77703287,GLAFORNIL XR 750MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-21094/19,0,0,0,0,0,30
77703291,GLAUCOTENSIL T X 5 ML,8000000111,75000000051,560000038,890000332,410000001,F-11829/17,0,0,0,1,0,5
77703305,GLEMAZ 4MG X 30 COM,8000000014,75000000150,560000006,890000435,410000001,F-24193/18,0,0,0,0,0,30
77703307,GLIBENCLAMIDA 5MG X 30 COM,8000000005,75000000150,560000006,890000429,410000001,F-2414/19,0,0,0,1,1,30
77703308,GLIBENCLAMIDA 5MG X 30 COM,8000000114,75000000150,560000006,890000429,410000001,F-9896/21,0,0,0,1,1,30
77703310,GLIBENCLAMIDA 5MG X 60 COM,8000000005,75000000150,560000006,890000429,410000001,F-2414/19,0,0,0,1,1,60
77703314,"GLICENEX DUO 500MG/2,5MG X 30 COM",8000000014,75000000150,560000006,890000430,410000001,F-15401/21,0,0,0,0,0,30
77703321,GLICENEX SR 750MG X 30 COM,8000000014,75000000150,560000006,890000555,410000001,F-17224/18,0,0,0,1,0,30
77703322,GLICERINA LIQUIDA X 60 ML,#N/A,75000000230,#N/A,#N/A,410000002,,0,0,0,0,1,60
77703324,GLICOSOL XR 1000MG X 30 COM,8000000126,75000000150,560000006,890000555,410000001,F-25167/19,0,0,0,1,0,30
77703330,GLIDANIL 850MG X 30 COM,8000000108,75000000150,560000006,890000555,410000001,F-19751/18,0,0,0,1,0,30
77703334,GLIFORTEX XR 1000MG X 30 COM,8000000005,75000000150,560000006,890000555,410000001,F-24097/18,0,0,0,1,0,30
77703337,GLIFORTEX XR 500MG X 30 COM,8000000005,75000000150,560000006,890000555,410000001,F-16216/17,0,0,0,0,0,30
77703339,GLIFORTEX XR 750MG X 30 COM,8000000005,75000000150,560000006,890000555,410000001,F-20012/18,0,0,0,1,0,30
77703342,GLIOLAN®30MG/ML X 1 ,8000000095,75000000098,560000027,890000010,410000001,F-26078/21,0,0,0,0,0,1
77703343,GASA PARAFINADA 10 CM X 10 CM X 1 UN,#N/A,75000000084,#N/A,#N/A,410000002,,0,0,0,0,0,1
77703345,GASA 5 CM X 5 CM X 2 UN,#N/A,75000000084,#N/A,#N/A,410000002,,0,0,0,0,0,2
77703354,GLUCOPHAGE 850MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-23967/18,0,0,0,0,0,30
77703357,GLUCOPHAGE XR 750MG X 30 COM,8000000112,75000000150,560000006,890000555,410000001,F-18347/20,0,0,0,0,0,30
77703362,GLUCOSAMINA 500MG/CONDROITINA 400MG X 60 COM,8000000006,75000000233,560000006,890000287,410000002,F-24133/18,0,0,0,0,0,60
77703365,GLUCOSAMINA 500MG/CONDROITINA 400MG X 30 COM,8000000006,75000000037,560000006,890000287,410000002,F-24133/18,0,0,0,0,1,30
77703366,GLUCOSAN XR 1G X 30 COM,8000000089,75000000150,560000006,890000555,410000001,F-25052/19,0,0,0,1,0,30
77703367,GLUCOSAN XR 1G X 60 COM,8000000089,75000000150,560000006,890000555,410000001,F-25052/19,0,0,0,1,0,60
77703369,GLUCOSAN XR 750MG X 30 COM,8000000089,75000000150,560000006,890000555,410000001,F-25113/19,0,0,0,1,0,30
77703376,GLUKAUT 500MG/5MG X 60 COM,8000000089,75000000150,560000006,890000430,410000001,F-14331/19,0,0,0,0,0,60
77703380,GOFYL 200MG X 30 COM,8000000011,75000000070,560000006,890000652,410000001,F-16948/18,0,0,0,1,0,30
77703389,"GOTELY 0,4MG X 30 CAP",8000000171,75000000259,560000003,890000688,410000001,F-890/18,0,0,0,0,0,30
77703390,"GOTELY DUO 0,5MG/0,4MG X 30 CAP",8000000171,75000000259,560000003,890000341,410000001,F-23252/16,0,0,0,1,0,30
77703400,GRIFODILZEM 60MG X 20 COM,8000000035,75000000057,560000006,890000323,410000001,F-3958/20,0,0,0,0,0,20
77703407,GRINTEROL 250MG X 100 CAP,8000000110,75000000139,560000003,890000051,410000001,F-23859/18,0,0,0,1,0,100
77703416,GYNERA 75MCG/20MCG X 21 ,8000000016,75000000042,560000015,890000372,410000004,F-10626/21,0,0,0,0,0,21
77703421,GYNOSTAT 20 X 21 COM,8000000035,75000000042,560000006,890000304,410000004,F-22072/20,0,0,0,1,0,21
77703425,HALDOL 5MG X 25 COM,8000000094,75000000070,560000006,890000441,410000001,F-2534/19,0,0,0,0,0,25
77703426,HALDOL DECANOAS 50MG/ML X 1 AMP,8000000094,75000000070,560000038,890000441,410000001,F-21124/19,0,0,0,0,0,1
77703427,HALOPERIDOL 1MG X 30 COM,8000000170,75000000070,560000006,890000441,410000001,F-4182/20,0,0,0,1,1,30
77703429,HALOPERIDOL 5MG X 20 COM,8000000170,75000000070,560000006,890000441,410000001,F-4183/20,0,0,0,1,1,20
77703430,HAMAMELIS X 10 SUP,8000000096,75000000080,560000040,890000221,410000002,N-406/20,0,0,0,0,0,10
77703437,HASSAPIRIN 100MG X 30 COM,8000000114,75000000024,560000006,890000011,410000002,F-1984/19,0,0,0,1,0,30
77703439,HASSAPIRIN 500MG X 20 COM,8000000114,75000000024,560000006,890000011,410000002,F-6909/20,0,0,0,1,0,20
77703441,HEBERIN 35MG/5ML X 100 ML,8000000131,75000000235,560000021,890000442,410000002,N-456/17,0,0,0,0,0,100
77703443,HEDILAR MIEL NARANJA 35MG/5ML X 120 ML,8000000005,75000000235,560000021,890000442,410000002,N-428/21,0,0,0,0,0,120
77703444,HEEL KIT 3 X 30 ML,#N/A,75000000121,560000038,#N/A,410000001,E-8/20,0,0,0,0,0,3
77703446,HEMOVAL 100MG X 40 COM,8000000161,75000000034,560000006,890000458,410000001,F-17453/19,0,0,0,0,0,40
77703451,HERBALAX X 60 CAP,8000000036,75000000230,560000003,890000086,410000002,,0,0,0,0,0,60
77703454,HEROLAN SF 10ML X 200DOSIS INH,8000000035,75000000091,560000018,890000134,410000000,F-18098/20,0,0,0,0,0,200
77703455,HETAGRA 50MG X 4 COM,8000000166,75000000133,560000006,890000671,410000001,F-22598/21,0,0,0,1,0,4
77703462,HIALTEARS PF X 15 ML,8000000125,75000000178,560000038,890000443,410000002,,0,0,0,0,0,15
77703463,"HIALURONATO SODIO 0,4% LAGRIMAS ARTIFICIALES X 10 ML",8000000137,75000000178,560000038,890000443,410000002,,0,0,0,0,1,10
77703464,HIDRALAZINA 50MG X 20 COM,8000000005,75000000056,560000006,890000444,410000001,F-1894/19,0,0,0,0,0,20
77703465,HIDRALAZINA 50MG X 20 COM,8000000114,75000000056,560000006,890000444,410000001,F-3835/20,0,0,0,1,0,20
77703466,HIDRALAZINA 50MG X 20 COM,8000000035,75000000056,560000006,890000444,410000001,F-3971/20,0,0,0,0,1,20
77703468,HIDRALAZINA 50MG X 30 COM,8000000166,75000000056,560000006,890000444,410000001,F-23576/22,0,0,0,1,1,30
77703471,HIDRASEC 30MG X 18 SOB,8000000066,75000000046,560000016,890000653,410000001,F-14334/19,0,0,0,0,0,18
77703472,HIDRIUM X 20 COM,8000000060,75000000123,560000006,890000097,410000001,F-5461/20,0,0,0,0,0,20
77703473,HIDROCLOROTIAZIDA 50MG X 20 COM,8000000035,75000000123,560000006,890000445,410000001,F-1379/18,0,0,0,1,1,20
77703477,HIDROCORTISONA 100MG X 10 AMP,8000000097,75000000236,560000027,890000451,410000000,F-19054/21,0,0,0,1,1,10
77703481,HIDROCORTISONA 1% X 15G CREM,8000000027,75000000251,560000007,890000451,410000001,F-25222/20,0,0,0,0,1,15
77703482,HIDROCORTISONA 1% X 15G CREM,8000000080,75000000251,560000007,890000451,410000001,F-23515/17,0,0,0,0,1,15
77703483,"HIDROFEROL 0,266MG X 3 CAP",8000000063,75000000273,560000003,890000189,410000001,F-24258/18,0,0,0,0,0,3
77703484,HIDROLAGENO Q10 SOB 10G X 30 SOB,8000000074,75000000233,560000032,890000278,410000002,,0,0,0,0,0,30
77703485,HIDRORONOL 50MG X 24 COM,8000000093,75000000123,560000006,890000445,410000001,F-1491/18,0,0,0,0,0,24
77703489,HIDRORONOL T X 60 COM,8000000093,75000000123,560000006,890000449,410000001,F-1492/18,0,0,0,0,0,60
77703490,"HIDROSOFT 0,5% X 30G CREM",8000000040,75000000251,560000007,890000451,410000001,F-24813/19,0,0,0,0,0,30
77703491,HIDROXICLOROQUINA 200MG X 30 COM,8000000035,75000000037,560000006,890000455,410000000,F-26530/21,0,0,0,0,1,30
77703493,HIDROXIDO ALUMINIO 6% X 180 ML,8000000131,75000000032,560000041,890000092,410000002,F-11618/21,0,0,0,0,1,180
77703497,HIERRO SACAROSA 100MG/5ML X 2 AMP,8000000058,75000000034,560000038,890000458,410000001,F-21765/20,0,0,0,0,1,2
77703498,HIPERFLEX UD X 35 SOB,8000000000,75000000037,560000032,890000287,410000002,F-14074/19,0,0,0,0,0,35
77703503,HIPOGLOS UNG X 100 G,8000000005,75000000217,560000044,890000461,410000002,F-1509/18,0,0,0,0,0,100
77703504,HIPOGLOS UNG X 120 G,8000000005,75000000217,560000044,890000461,410000002,F-1509/18,0,0,0,0,0,120
77703519,HIPOGLUCIN LP 1000MG X 30 COM,8000000035,75000000150,560000006,890000555,410000001,F-18406/20,0,0,0,1,0,30
77703521,HIPOGLUCIN LP 1000MG X 60 COM,8000000035,75000000150,560000006,890000555,410000001,F-18406/20,0,0,0,1,0,60
77703523,HIPOGLUCIN LP 500MG X 30 COM,8000000035,75000000150,560000006,890000555,410000001,F-18851/21,0,0,0,1,0,30
77703525,HIPOGLUCIN LP 500MG X 60 COM,8000000035,75000000150,560000006,890000555,410000001,F-18851/21,0,0,0,1,0,60
77703526,HIPOGLUCIN LP 750MG X 30 COM,8000000035,75000000150,560000006,890000555,410000001,F-18226/20,0,0,0,1,0,30
77703527,HIPOGLUCIN LP 750MG X 60 COM,8000000035,75000000150,560000006,890000555,410000001,F-18226/20,0,0,0,1,0,60
77703528,HIPOLIXAN 10MG X 30 COM,8000000131,75000000151,560000006,890000122,410000001,F-3447/20,0,0,0,1,0,30
77703529,HIPOLIXAN 20MG X 30 COM,8000000131,75000000151,560000006,890000122,410000001,F-9839/21,0,0,0,1,0,30
77703531,HISTAX 10MG/ML X 30 ML,8000000000,75000000059,560000038,890000231,410000001,F-260/17,0,0,0,0,0,30
77703532,"HOLMES H 20MG/12,5MG X 30 COM",8000000059,75000000057,560000006,890000447,410000001,F-22026/20,0,0,0,1,0,30
77703533,"HOLMES H 40MG/12,5MG X 30 COM",8000000059,75000000057,560000006,890000447,410000001,F-24754/19,0,0,0,0,0,30
77703534,HOLMES H 40MG/25MG X 30 COM,8000000059,75000000057,560000006,890000447,410000001,F-22091/20,0,0,0,1,0,30
77703573,IBAMES 150MG X 1 COM,8000000005,75000000262,560000006,890000038,410000001,F-16164/17,0,0,0,1,0,1
77703577,IBANOX 150MG X 1 COM,8000000131,75000000262,560000006,890000464,410000001,F-16880/18,0,0,0,1,0,1
77703578,IBUCALM 400MG X 10 CAP,8000000126,75000000024,560000003,890000465,410000001,F-26474/21,0,0,0,1,0,10
77703579,IBUCALM 600MG X 10 CAP,8000000126,75000000024,560000003,890000465,410000001,F-26473/21,0,0,0,1,0,10
77703583,IBUFLAM FORTE 200MG/5ML X 100 ML,8000000163,75000000024,560000041,890000465,410000002,F-21536/19,0,0,0,0,0,100
77703585,IBUFREN 100MG/5ML X 100 ML,8000000086,75000000024,560000041,890000465,410000002,F-21861/20,0,0,0,0,0,100
77703587,IBUFREN FORTE 200MG/5ML X 100 ML,8000000086,75000000024,560000041,890000465,410000002,F-20338/18,0,0,0,0,0,100
77703588,IBUKIDS FORTE 200MG/5ML X 120 ML,8000000059,75000000024,560000041,890000465,410000002,F-19066/21,0,0,0,0,0,120
77703589,IBUPIRAC 100MG/5ML X 100 ML,8000000034,75000000024,560000041,890000465,410000002,F-8736/21,0,0,0,0,0,100
77703591,IBUPIRAC FLU FORTE X 100 ML,8000000034,75000000053,560000041,890000467,410000001,F-15023/20,0,0,0,0,0,100
77703593,IBUPIRAC FLU X 10 COM,8000000034,75000000053,560000006,890000467,410000001,F-13285/18,0,0,0,0,0,10
77703594,IBUPIRAC FLU X 100 ML,8000000034,75000000053,560000041,890000467,410000001,F-15022/20,0,0,0,0,0,100
77703595,IBUPIRAC FORTE 200MG/5ML X 100 ML,8000000034,75000000024,560000041,890000465,410000002,F-933/18,0,0,0,0,0,100
77703599,IBUPIRAC LC 400MG X 20 CAP,8000000034,75000000024,560000003,890000465,410000001,F-20999/19,0,0,0,1,0,20
77703601,IBUPIRAC LC 600MG X 10 CAP,8000000034,75000000024,560000003,890000465,410000001,F-21000/19,0,0,0,1,0,10
77703602,IBUPROFENO/PSEUDOEFEDRINA X 120 ML,8000000141,75000000053,560000041,890000467,410000001,F-17354/19,0,0,0,0,1,120
77703604,IBUPROFENO 100MG/5ML X 100 ML,8000000035,75000000024,560000041,890000465,410000002,F-17342/19,0,0,0,0,1,100
77703605,IBUPROFENO 100MG/5ML X 100 ML,8000000126,75000000024,560000041,890000465,410000002,F-17019/18,0,0,0,0,1,100
77703610,IBUPROFENO 200MG/5ML X 100 ML,8000000126,75000000024,560000041,890000465,410000002,F-22144/20,0,0,0,0,1,100
77703613,IBUPROFENO 400MG X 20 COM,8000000126,75000000024,560000006,890000465,410000001,F-7636/21,0,0,0,1,1,20
77703614,IBUPROFENO 400MG X 20 COM,8000000035,75000000024,560000006,890000465,410000001,F-18139/20,0,0,0,1,1,20
77703615,IBUPROFENO 600MG X 20 COM,8000000035,75000000024,560000006,890000465,410000001,F-18140/20,0,0,0,1,1,20
77703616,IBUPROFENO 600MG X 20 COM,8000000059,75000000024,560000006,890000465,410000001,F-18182/20,0,0,0,1,1,20
77703620,ICAPS X 60 COM,8000000001,75000000187,560000006,890000723,410000001,F-15739/21,0,0,0,0,0,60
77703622,IDENA 150MG X 1 COM,8000000171,75000000262,560000006,890000038,410000001,F-15993/17,0,0,0,1,0,1
77703624,IDON 10MG X 30 CAP,8000000060,75000000047,560000003,890000329,410000001,F-5462/20,0,0,0,1,0,30
77703626,IDON 10MG/1ML X 15 ML,8000000060,75000000047,560000014,890000329,410000001,F-5467/20,0,0,0,0,0,15
77703631,"ILIADIN 0,05% X 10 ML",8000000130,75000000115,560000038,890000137,410000001,F-17530/19,0,0,0,1,0,10
77703633,ILICIT EXTRABLOND DECOLORANTE X 20 G,#N/A,75000000111,560000032,#N/A,410000002,,0,0,0,0,0,20
77703636,ILINOL 200MG X 30 COMPRIMDOS,8000000111,75000000037,560000006,890000455,410000000,F-17359/19,0,0,0,1,0,30
77703638,ILOSTAL 50MG X 30 COM,8000000112,75000000041,560000006,890000236,410000001,F-14610/20,0,0,0,0,0,30
77703659,IMIPRAMINA 25MG X 40 ,8000000027,75000000128,560000015,890000468,410000001,F-7467/21,0,0,0,0,1,40
77703661,IMPLICANE 100MG X 20 COM,8000000171,75000000128,560000006,890000670,410000001,F-651/18,0,0,0,1,0,20
77703662,IMPLICANE 50MG X 30 COM,8000000171,75000000128,560000006,890000670,410000001,F-650/18,0,0,0,1,0,30
77703666,INDOMETACINA 25MG X 24 COM,8000000065,75000000024,560000006,890000471,410000001,F-6463/20,0,0,0,0,1,24
77703668,INFEX 500MG X 30 COM,8000000000,75000000179,560000006,890000247,410000003,B-1536/21,0,0,0,1,0,30
77703669,INFLADER 10MG X 30 CAP,8000000111,75000000033,560000003,890000473,410000000,F-22951/21,0,0,0,1,0,30
77703670,INFLADER 20MG X 30 CAP,8000000111,75000000033,560000003,890000473,410000000,F-22968/21,0,0,0,1,0,30
77703671,INFLAMMIDE HFA 200MCG/DOSIS X 150DOSIS INH,8000000026,75000000091,560000018,890000174,410000000,F-18329/20,0,0,0,0,0,150
77703684,INFORTIN ACD X 30 ML,8000000141,75000000187,560000038,890000722,410000002,,0,0,0,0,0,30
77703692,INMUFEN 250MG X 30 CAP,8000000007,75000000113,560000003,890000568,410000001,F-20388/18,0,0,0,1,0,30
77703706,"INTAXEL ER 0,375MG X 30 COM",8000000035,75000000068,560000006,890000638,410000001,F-24198/18,0,0,0,1,0,30
77703707,"INTAXEL ER 0,75MG X 30 COM",8000000035,75000000068,560000006,890000638,410000001,F-24203/18,0,0,0,1,0,30
77703708,"INTAXEL ER 1,5MG X 30 COM",8000000035,75000000068,560000006,890000638,410000001,F-24204/18,0,0,0,1,0,30
77703715,INVERMIC 2% X 10 ML,8000000047,75000000164,560000038,890000495,410000001,SAG 368,0,0,0,0,0,10
77703716,INVERMIC 2% PERRO X 10 ML,8000000047,75000000164,560000038,890000495,410000001,SAG 368,0,0,0,0,0,10
77703717,IONIL T X 200 ML,8000000040,75000000069,560000036,890000046,410000002,F-4398/20,0,0,0,0,0,200
77703718,IPHSAFLEX 10MG X 20 COM,8000000091,75000000221,560000006,890000233,410000001,F-24550/19,0,0,0,1,0,20
77703720,IPHSAFLEX 5MG X 20 COM,8000000091,75000000221,560000006,890000233,410000001,F-17556/19,0,0,0,1,0,20
77703721,IPRAN 10MG X 30 COM,8000000000,75000000128,560000006,890000356,410000001,F-12972/18,0,0,0,1,0,30
77703724,IPRASYNT HFA 20MCG/DOSIS X 200DOSIS INH,8000000022,75000000091,560000018,890000172,410000001,F-19969/18,0,0,0,0,0,200
77703725,IPRATROPIO BROMURO 20MCG/DOSIS X 200DOSIS INH,8000000086,75000000091,560000018,890000172,410000001,F-24875/19,0,0,0,0,1,200
77703727,IPSON FORTE 200MG/5ML X 120 ML,8000000161,75000000024,560000041,890000465,410000002,F-4534/20,0,0,0,0,0,120
77703739,ISEREN 100MG X 30 COM,8000000126,75000000128,560000006,890000670,410000001,F-24171/18,0,0,0,1,0,30
77703740,ISOSORBIDA 10MG X 60 COM,8000000005,75000000161,560000006,890000472,410000001,F-7205/20,0,0,0,0,1,60
77703744,ISQUELIUM 4MG X 30 COM,8000000170,75000000041,560000006,890000005,410000001,F-9091/21,0,0,0,1,0,30
77703747,ITAN 10MG X 30 COM,8000000161,75000000050,560000006,890000564,410000001,F-1163/18,0,0,0,1,0,30
77703748,ITRAC 100MG X 15 CAP,8000000040,75000000236,560000003,890000474,410000003,F-16615/17,0,0,0,0,0,15
77703749,ITRACONAZOL 100MG X 15 CAP,8000000007,75000000236,560000003,890000474,410000003,F-22762/21,0,0,0,1,1,15
77703751,IVAREST X 35G CREM,8000000170,75000000069,560000007,890000188,410000002,F-3731/20,0,0,0,0,0,35
77703753,"IVERCASS 0,6% X 20 ML",8000000040,75000000054,560000038,890000475,410000003,F-23791/18,0,0,0,0,0,20
77703756,IZINOVA 176ML X 2 DOSIFICADOR,8000000000,75000000169,560000038,890000523,410000001,F-21820/20,0,0,0,0,0,176
77703767,JALRA M 50MG/850MG X 28 COM,8000000112,75000000150,560000006,890000558,410000001,F-21158/19,0,0,0,0,0,28
77703770,JANUMET 50MG/1000MG X 56 COM,8000000113,75000000150,560000006,890000557,410000001,F-21604/19,0,0,0,0,0,56
77703774,JANUMET 50MG/850MG X 56 COM,8000000113,75000000150,560000006,890000557,410000001,F-21603/19,0,0,0,0,0,56
77703777,JANUVIA 100MG X 28 COM,8000000113,75000000150,560000006,890000674,410000001,F-21956/20,0,0,0,0,0,28
77703781,JARDIANCE 25MG X 30 COM,8000000026,75000000150,560000006,890000346,410000001,F-21142/19,0,0,0,0,0,30
77703782,"JARDIANCE DUO 12,5MG/850MG X 60 COM",8000000026,75000000150,560000006,890000347,410000001,F-21907/20,0,0,0,0,0,60
77703784,JERINGA DESECHABLE 10ML X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM10JE-A0220/09,0,0,0,0,0,1
77703785,JERINGA DESECHABLE 3ML X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM10JE-A0221/09,0,0,0,0,0,1
77703786,JERINGA DESECHABLE 5ML X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 446/17,0,0,0,0,0,1
77703787,JERINGA DESECHABLE 5ML X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM10JE-A0221/09,0,0,0,0,0,1
77703788,JERINGA DESECHABLE 10ML AGUJA 21G X 1 1/2'' X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 399/15,0,0,0,0,0,1
77703789,JERINGA DESECHABLE 20ML AGUJA 21G X 1 1/2'' X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 399/15,0,0,0,0,0,1
77703791,JERINGA DESECHABLE 3ML AGUJA 21G X 1 1/2'' X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 399/15,0,0,0,0,0,1
77703792,JERINGA DESECHABLE 5ML AGUJA 21G X 1 1/2'' X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 399/15,0,0,0,0,0,1
77703793,JERINGA DESECHABLE PUNTA CATETER SIN AGUJA 60ML X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 398/15,0,0,0,0,0,1
77703795,JERINGA DESECHABLE TUBERCULINA 1ML AGUJA 27G 1/2'' X 1 UN,#N/A,75000000011,560000022,#N/A,410000002,DM 405/15,0,0,0,0,0,1
77703798,JULIETTE X 21 COM,8000000114,75000000042,560000006,890000266,410000001,F-23731/18,0,0,0,1,0,21
77703806,KALMAFTA X 20 ML,8000000167,75000000073,560000013,890000139,410000002,F-8255/16,0,0,0,0,0,20
77703809,"KALOBA 0,8G/ML X 50 ML",8000000111,75000000231,560000038,890000620,410000001,N-449/17,0,0,0,0,0,50
77703811,KALOBA 20MG X 15 COM,8000000111,75000000231,560000006,890000620,410000001,N-483/20,0,0,0,0,0,15
77703812,KANACITRIN X 50 SOB,8000000170,75000000012,560000016,890000022,410000001,F-8560/21,0,0,0,0,0,50
77703816,KAONOL 3MG X 2 COM,8000000000,75000000054,560000006,890000475,410000003,F-16816/18,0,0,0,0,0,2
77703817,"KAPH 0,5% X 10 ML",8000000058,75000000039,560000038,890000256,410000003,F-22034/20,0,0,0,1,0,10
77703821,"KAPH UNG 1% X 3,5 GR",8000000058,75000000191,560000044,890000256,410000004,F-19320,0,0,0,0,0,4
77703845,"KENALER 0,05% X 5 ML",8000000125,75000000021,560000038,890000479,410000001,F-21531/19,0,0,0,0,0,5
77703852,KETANOR 10MG X 10 COM,8000000093,75000000024,560000006,890000478,410000001,F-18133/20,0,0,0,1,0,10
77703855,KETANOR SL 30MG X 4 COM,8000000093,75000000024,560000006,890000478,410000001,F-18287/20,0,0,0,0,0,4
77703860,KETOCONAZOL 2% X 20G CREM,8000000012,75000000251,560000007,890000476,410000003,F-19219/17,0,0,0,0,1,20
77703861,KETOCONAZOL 2% X 20G CREM,8000000086,75000000251,560000007,890000476,410000003,F-21069/19,0,0,0,0,1,20
77703868,KETOCONAZOL 200MG X 10 COM,8000000027,75000000236,560000006,890000476,410000003,F-8287/16,0,0,0,0,1,10
77703870,KETOPROFENO 100MG/2ML X 5 AMP,8000000021,75000000024,560000038,890000477,410000001,F-7663/21,0,0,0,0,1,5
77703875,KETOPROFENO 50MG X 20 CAP,8000000035,75000000024,560000003,890000477,410000001,F-16049/17,0,0,0,1,1,20
77703876,KETOPROFENO 50MG X 20 CAP,8000000114,75000000024,560000003,890000477,410000001,F-9897/21,0,0,0,1,1,20
77703878,KETOPROFENO IV 100MG/2ML X 10 AMP,8000000156,75000000024,560000038,890000477,410000001,F-25380/20,0,0,0,1,1,10
77703881,KETOROLACO TROMETAMOL 10MG X 10 COM,8000000114,75000000024,560000006,890000478,410000001,F-12349/17,0,0,0,1,1,10
77703882,KETOROLACO TROMETAMOL 10MG X 10 COM,8000000035,75000000024,560000006,890000478,410000001,F-8344/21,0,0,0,0,1,10
77703885,KEVAL 40MG X 6 COM,8000000161,75000000062,560000006,890000345,410000001,F-21431/19,0,0,0,0,0,6
77703886,KILNITS 1% X 100 ML,8000000005,75000000253,560000036,890000624,410000002,F-11290/21,0,0,0,0,0,100
77703889,KILNITS 1% X 100G CREM,8000000005,75000000253,560000007,890000624,410000002,F-11289/21,0,0,0,0,0,100
77703890,KINGDOM PREMIUM INTENSE FEELING X 3 UN,#N/A,75000000208,#N/A,#N/A,410000002,,0,0,0,0,0,3
77703891,KINTAVA 25MG X 30 COM,8000000057,75000000082,560000006,890000321,410000001,F-18668/21,0,0,0,0,0,30
77703895,KITADOL 100MG/ML X 15 ML,8000000035,75000000024,560000038,890000612,410000002,F-17515/19,0,0,0,0,0,15
77703896,KITADOL 120MG/5ML X 60 ML,8000000035,75000000024,560000021,890000612,410000002,F-496/18,0,0,0,0,0,60
77703897,KITADOL 160MG X 16 COM,8000000035,75000000024,560000006,890000612,410000002,F-14830/20,0,0,0,0,0,16
77703898,KITADOL 500MG X 24 COM,8000000035,75000000024,560000006,890000612,410000002,F-494/18,0,0,0,1,0,24
77703899,KITADOL DUO X 10 COM,8000000035,75000000024,560000006,890000466,410000002,F-2271/19,0,0,0,0,0,10
77703900,KITADOL FORTE X 10 COM,8000000035,75000000024,560000006,890000186,410000002,F-12244/17,0,0,0,0,0,10
77703901,KLARICID I V 500MG X 1 AMP,8000000000,75000000179,560000027,890000247,410000003,F-6488/20,0,0,0,0,0,1
77703910,KOLLPLUS COLAGENO MARINO/VITAMINA C X 20 ,8000000079,75000000233,560000042,890000284,410000002,,0,0,0,0,0,20
77703912,KOMBIGLYZE XR 5MG/1000MG X 28 COM,8000000010,75000000150,560000006,890000556,410000001,F-18946/21,0,0,0,0,0,28
77703913,KONAKION MM 10MG/ML X 5 AMP,8000000076,75000000275,560000038,890000399,410000001,F-1176/18,0,0,0,0,0,5
77703918,KREDIT 500MG X 30 COM,8000000111,75000000043,560000006,890000496,410000001,F-23502/17,0,0,0,1,0,30
77703934,LABEBLOC 100MG/20ML X 1 AMP,8000000137,75000000056,560000038,890000482,410000001,F-22335/20,0,0,0,0,0,1
