1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
77702991,FLUNA10X30,7800068031120,4346,$6.700,FLUNARIZINA 10MG X 30 COM,F-25320/20,FLUNARIZINA,890000404,PASTEUR,8000000131,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,VASODILATADORES CEREBRALES Y PERIFERICOS,75000000269,MRE,410000001,1,0,0,0,1273
77702993,FLUNU005X30,8429420046542,676,#N/A,"FLUNUTRAC 0,05% X 30G CREM",F-18714/21,FLUTICASONA,890000412,ISDIN,8000000092,"0,05%",CREMA TOPICA,CREM.,560000007,0,30,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,
77702994,FLUOM10X6,7804656600484,3258,#N/A,FLUOMIZIN 10MG X 6 COM,F-24743/19,DECUALINIO,890000299,EXELTIS,8000000061,10MG,COMPRIMIDOS VAGINALES,COM.,560000006,0,6,UNIDAD,65000000003,OTROS,75000000196,APR,410000003,0,0,0,1,
77702995,FLUOR005X500,8427426014947,703,#N/A,"FLUOR AID 0,05% X 500 ML",F-7781/16,FLUORURO,890000408,DENTAID,8000000042,"0,05%",SOLUCION PARA COLUTORIO BUCAL,SOL.,560000038,1,500,100 ML,65000000001,ENJUAGUES BUCALES,75000000126,NP,410000002,0,0,0,1,
77702996,FLUOR250X75,7800008100039,5491,#N/A,FLUORENCIL 250 X 75 G,F-8565/16,FLUORURO,890000408,SYNTHON,8000000170,"0,76G;0,3315G",PASTA DENTAL,PAST.,560000031,0,75,100 G,65000000000,PASTAS DENTALES,75000000201,NP,410000002,0,0,0,1,
77702997,FLUOX20X20,7804620834280,3618,#N/A,FLUOXETINA 20MG X 20 CAP,F-23654/17,FLUOXETINA,890000410,OPKO,8000000126,20MG,CAPSULAS,CAPS.,560000003,0,20,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,0,
77703000,FLUOX20X20,7804620831210,3672,#N/A,FLUOXETINA 20MG X 20 COM,F-8411/21,FLUOXETINA,890000410,CHILE,8000000035,20MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,0,
77702998,FLUOX20X20,7800038046048,4985,#N/A,FLUOXETINA 20MG X 20 COM,F-467/18,FLUOXETINA,890000410,INSTITUTO SANITAS,8000000089,20MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,0,
77703003,FLUOX20X60,7800038000538,5025,$5.700,FLUOXETINA 20MG X 60 COM,F-467/18,FLUOXETINA,890000410,INSTITUTO SANITAS,8000000089,20MG,COMPRIMIDOS,COM.,560000006,0,60,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,1,0,0,0,1270
77703005,FLUREX5,8680199613384,514,$18.000,FLURES-D X 5 ML,B-2727/18,DEXAMETASONA|TOBRAMICINA,890000306,PHARMATECH,8000000137,"0,1%;0,3%",SUSPENSION OFTALMICA,SUSP.,560000041,1,5,100 ML,65000000001,ANTIBIOTICOS,75000000039,RMRSCS,410000000,0,0,0,1,1268
77703006,FLUSA25125X120,8903726221051,335,$33.000,FLUSACORT 25MCG/125MCG X 120DOSIS INH,F-23942/18,FLUTICASONA|SALMETEROL,890000414,SEVEN PHARMA,8000000166,"0,228G;0,066G",AEROSOL,INH.,560000018,0,120,DOSIS,65000000002,BRONCODILATADORES,75000000091,MRE,410000001,0,0,0,1,1267
77703007,FLUSA25250X120,8903726220436,336,$29.000,FLUSACORT 25MG/250MG X 120DOSIS INH,F-23941/18,FLUTICASONA|SALMETEROL,890000414,SEVEN PHARMA,8000000166,"0,414G;0,06G",AEROSOL,INH.,560000018,0,120,DOSIS,65000000002,BRONCODILATADORES,75000000091,MRE,410000001,0,0,0,1,1266
77703008,FLUSO005X15,7800026025529,5222,#N/A,"FLUSONA 0,05% X 15G CREM",F-12931/18,FLUTICASONA,890000412,ABBOTT,8000000000,"0,05%",CREMA TOPICA,CREM.,560000007,0,15,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,
77703014,FLUTI005X15,7800029000790,5108,#N/A,"FLUTIVATE 0,05% X 15G CREM",F-10665/21,FLUTICASONA,890000412,GSK,8000000082,"0,05%",CREMA TOPICA,CREM.,560000007,0,15,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,1265
77703018,FLUXA25025X120,7795373012493,6020,#N/A,FLUXAMOL HFA 250MCG/25MCG X 120DOSIS INH,F-18334/20,FLUTICASONA|SALMETEROL,890000414,D&M PHARMA,8000000040,250MCG/DOSIS;25MCG/DOSIS,AEROSOL,INH.,560000018,0,120,DOSIS,65000000002,BRONCODILATADORES,75000000091,RMRSCS,410000000,0,0,0,1,1264
77703020,FLUXU10X30,7800070000121,4333,#N/A,FLUXUS 10MG X 30 COM,F-5591/20,FLUNARIZINA,890000404,TECNOFARMA,8000000171,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,VASODILATADORES CEREBRALES Y PERIFERICOS,75000000269,MRE,410000001,0,0,0,1,
77703026,FOLAC1X90,7809591402957,1404,$9.900,FOLACID 1MG X 90 COM,F-19061/21,ACIDO FOLICO,890000026,ITF LABOMED,8000000093,1MG,COMPRIMIDOS,COM.,560000006,0,90,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,1262
77703028,FOLAC5X30,7809591401783,1418,$4.600,FOLACID 5MG X 30 COM,F-2871/20,ACIDO FOLICO,890000026,ITF LABOMED,8000000093,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,1261
77703029,FOLAC5X60,7809591403398,1398,#N/A,FOLACID 5MG X 60 COM,F-2871/20,ACIDO FOLICO,890000026,ITF LABOMED,8000000093,5MG,COMPRIMIDOS,COM.,560000006,0,60,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,1,1,
77703030,FOLAC5X90,7809591402964,1402,#N/A,FOLACID 5MG X 90 COM,F-2871/20,ACIDO FOLICO,890000026,ITF LABOMED,8000000093,5MG,COMPRIMIDOS,COM.,560000006,0,90,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,
77703031,FOLEXX4,7800026006290,5289,#N/A,FOLEX ANTIHONGOS X 4 ML,,CITRIDONA|EUCALIPTUS|TOMILLO,890000246,ABBOTT,8000000000,,SOLUCION TOPICA,SOL.,560000038,1,4,100 ML,65000000001,TOPICOS,75000000251,NP,410000002,0,0,0,1,
77703034,FOLIFX30,7800008010505,5504,#N/A,FOLIFER X 30 CAP,F-8558/21,ACIDO FOLICO|VIT B12|VIT C,890000031,SYNTHON,8000000170,"128MG;22,20MG;22,20MG;412MG",CAPSULAS GRANULOS LIBERACION PROLONGADA,CAPS.,560000003,0,30,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,
77703035,FOLIFX60,7800008010529,5503,#N/A,FOLIFER X 60 CAP,F-8558/21,ACIDO FOLICO|VIT B12|VIT C,890000031,SYNTHON,8000000170,"128MG;22,20MG;22,20MG;412MG",CAPSULAS GRANULOS LIBERACION PROLONGADA,CAPS.,560000003,0,60,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,
77703037,FOLIP1X30,7800059003044,4788,#N/A,FOLIPIL 1MG X 30 COM,F-15588/21,FINASTERIDE,890000397,MEGALABS,8000000111,1MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ALOPECIA ,75000000015,MRE,410000001,1,0,0,1,
77703039,FOLIP1X90,7800097001897,4246,#N/A,FOLIPIL 1MG X 90 COM,F-15588/21,FINASTERIDE,890000397,MEGALABS,8000000111,1MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,90,UNIDAD,65000000003,ALOPECIA ,75000000015,MRE,410000001,1,0,0,1,
77703040,FOLIS1X30,7800038043207,4996,#N/A,FOLISANIN 1MG X 30 COM,F-8958/21,ACIDO FOLICO,890000026,INSTITUTO SANITAS,8000000089,1MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,1260
77703042,FOLIS5X30,7800038048165,4978,#N/A,FOLISANIN 5MG X 30 COM,F-7505/21,ACIDO FOLICO,890000026,INSTITUTO SANITAS,8000000089,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIANEMICOS,75000000034,MRE,410000001,0,0,0,1,1259
77703045,FORX40,9001001001462,274,#N/A,FOR MEMORY X 40 CAP,,VIT D|GINSENG SIBERIANO|ZINC,890000731,CNP,8000000036,25MG;10MG;150MG;100MG,CAPSULAS,CAPS.,560000003,0,40,UNIDAD,65000000003,MULTIVITAMINICOS Y MINERALES,75000000187,NP,410000002,0,0,0,1,
77703057,FORTOX30,7800063001951,4547,#N/A,FORTOTAL HOMBRE X 30 COM,,CALCIO CELULOSA,890000191,MINTLAB,8000000114,,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,MULTIVITAMINICOS Y MINERALES,75000000187,NP,410000002,0,0,0,1,
77703058,FORTOX30,7800063001975,4546,#N/A,FORTOTAL MUJER X 30 COM,,CALCIO CELULOSA,890000191,MINTLAB,8000000114,,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,MULTIVITAMINICOS Y MINERALES,75000000187,NP,410000002,0,0,0,1,
77703060,FORXI10X28,8027950170173,851,$36.900,FORXIGA 10MG X 28 COM,F-23946/18,DAPAGLIFLOZINA,890000295,ASTRAZENECA,8000000010,10MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,28,UNIDAD,65000000003,HIPOGLICEMIANTES,75000000150,MRE,410000001,0,0,0,1,1255
77703062,FOSFOX45,7805156010063,1996,#N/A,FOSFOSODA CASEN LAX X 45 ML,F-22845/21,,#N/A,SYNTHON,8000000170,"2,4G/5ML;0,9G/5ML",SOLUCION ORAL,SOL.,560000038,1,45,100 ML,65000000001,LAXANTES,75000000169,MRE,410000001,0,0,0,0,
77703063,FOSFOX45,301320105049,9314,$3.800,FOSFOSODA X 45 ,F-22845/21,MONOBASICO,890000577,SYNTHON,8000000170,"54,22G;24G",SOLUCION ORAL,SOL.,560000038,1,45,100 ML,65000000001,LAXANTES,75000000169,MRE,410000001,0,0,0,0,1254
77703068,FREDOX10,7800050301309,4825,#N/A,FREDOL X 10 COM,F-26167/21,CLORFENAMINA|ERGOTAMINA|METAMIZOL,890000260,MEDIPHARM,8000000108,1MG;300MG;1MG;100MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,10,UNIDAD,65000000003,ANTIJAQUECOSOS,75000000062,MRE,410000001,0,0,0,1,
77703070,FREEG1X15,7707239270022,6374,#N/A,FREEGEN 1% X 15 ML,F-20438/18,CARBOXIMETILCELULOSA,890000211,PHARMASAN,8000000136,1%,GEL GOTAS OFTALMICAS,GOT.,560000014,1,15,100 ML,65000000001,LUBRICANTES Y DESCONGESTIONANTES,75000000178,MRE,410000001,0,0,0,1,
77703074,FRENAX100,7800007403636,5676,$16.800,FRENALER-D INFANTIL X 100 ML,F-8415/21,LORATADINA|PSEUDOEFEDRINA,890000516,CHILE,8000000035,"2,5MG/5ML;15MG/5ML",JARABE,JAR.,560000021,1,100,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,1252
77703076,FRENAX20,7800007804143,5549,#N/A,FRENALER-D X 20 CAP,F-22752/21,LORATADINA|PSEUDOEFEDRINA,890000516,CHILE,8000000035,5MG;120MG,CAPSULAS GRANULOS ENTERICOS LIBERACION SOSTENIDA,CAPS.,560000003,0,20,UNIDAD,65000000003,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,
77703078,FRESH5X12,7800007750785,5614,#N/A,FRESH MEL MENTA FRESCA 5MG X 12 COM,F-306/17,CLORHEXIDINA,890000264,CHILE,8000000035,5MG,COMPRIMIDOS,COM.,560000006,0,12,UNIDAD,65000000003,ANTISEPTICOS BUCALES,75000000073,NP,410000002,0,0,0,1,
77703080,FUCICX15,7800018114828,5430,#N/A,FUCICORT X 15G CREM,F-11389/21,ACIDO FUSIDICO|BETAMETASONA|PARAFINA BLANCA,890000035,DEUTSCHE PHARMA,8000000043,20MG/G;1MG/G,CREMA DERMICA,CREM.,560000007,0,15,100 G,65000000000,TOPICOS,75000000251,APR,410000003,0,0,0,1,
77703088,FUNGO1X20,7800059003068,4787,#N/A,FUNGOPIROX 1% X 20G CREM,F-22443/21,CICLOPIROX,890000235,MEGALABS,8000000111,1%,CREMA,CREM.,560000007,0,20,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,
77703089,FUNGO1X30,7800059003648,4784,$6.200,FUNGOPIROX 1% X 30 G,F-8419/21,CICLOPIROX,890000235,PHARMA INVESTI,8000000134,1%,POLVO TOPICO,POLV.,560000032,0,30,100 G,65000000000,TOPICOS,75000000251,APR,410000003,0,0,0,1,1251
77703093,FUNGO1X20,7800068010446,4408,#N/A,FUNGOS 1% X 20 ML,F-16820/18,CLOTRIMAZOL,890000272,PASTEUR,8000000131,1%,SOLUCION TOPICA,SOL.,560000038,1,20,100 ML,65000000001,TOPICOS,75000000251,NP,410000002,0,0,0,1,
77703092,FUNGO1X60,7800068010514,4406,#N/A,FUNGOS 1% X 60 G,F-16821/18,CLOTRIMAZOL,890000272,PASTEUR,8000000131,1%,POLVO TOPICO,POLV.,560000032,0,60,100 G,65000000000,TOPICOS,75000000251,NP,410000002,0,0,0,1,
77703094,FUNGO100X6,7800068010071,4414,#N/A,FUNGOS 100MG X 6 OV,F-16818/18,CLOTRIMAZOL,890000272,PASTEUR,8000000131,100MG,OVULOS,OVUL.,560000029,0,6,UNIDAD,65000000003,TOPICOS,75000000251,APR,410000003,0,0,0,1,
77703095,FUNGO500X1,7800068010477,4407,#N/A,FUNGOS 500MG X 1 OV,F-16817/18,CLOTRIMAZOL,890000272,PASTEUR,8000000131,500MG,OVULOS VAGINALES,OVUL.,560000029,0,1,UNIDAD,65000000003,VAGINALES,75000000268,APR,410000003,0,0,0,1,
77703096,FURAC02X15,7800058543206,4798,#N/A,"FURACIN 0,2% X 15 G",F-1467/18,NITROFURAZONA,890000592,SANOFI AVENTIS,8000000157,"0,2%",CREMA TOPICA,CREM.,560000007,0,15,100 G,65000000000,ANTIBIOTICOS,75000000039,APR,410000003,0,0,0,1,
77703098,FURDI405X20,7800041043393,4964,#N/A,FURDIUREN 40MG/5MG X 20 COM,F-3278/20,AMILORIDA|FUROSEMIDA,890000097,CHEMO PHARMA,8000000034,40MG;5MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,0,0,0,1,
77703100,FUROK250X100,7800026001394,5315,#N/A,FUROKAL 250MG X 100 COM,F-17620/19,ACIDO URSODEOXICOLICO,890000051,ABBOTT,8000000000,250MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,100,UNIDAD,65000000003,FUNCION HEPATICA,75000000139,MRE,410000001,0,0,0,1,
77703101,FUROK500X50,7800026798737,5155,#N/A,FUROKAL 500MG X 50 COM,F-17665/19,ACIDO URSODEOXICOLICO,890000051,ABBOTT,8000000000,500MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,50,UNIDAD,65000000003,FUNCION HEPATICA,75000000139,MRE,410000001,0,0,0,1,
77703106,FUROS40X12,7800007120250,5702,$700,FUROSEMIDA 40MG X 12 COM,F-2274/19,FUROSEMIDA,890000419,CHILE,8000000035,40MG,COMPRIMIDOS,COM.,560000006,0,12,UNIDAD,65000000003,DIURETICOS,75000000123,MRE,410000001,1,0,0,0,1249
77703110,FUSIMX50,7795373013780,6016,#N/A,FUSIMED B X 50 G,F-17880/19,ACIDO FUSIDICO|BETAMETASONA,890000034,D&M PHARMA,8000000040,"0,12G/100G;2,05G/100G",EMULSION TOPICA,EMULS.,560000009,0,50,100 G,65000000000,TOPICOS,75000000251,MRE,410000001,0,0,0,1,
77703111,FUSIT200X1,7804657990287,3233,#N/A,FUSITOP 200MG X 1 AMP,F-22354/16,VORICONAZOL,890000734,PHARMATECH,8000000137,200MG,LIOFILIZADO PARA SOLUCION INYECTABLE,LIOF.,560000027,0,1,UNIDAD,65000000003,SISTEMICOS,75000000236,MRE,410000001,0,0,0,1,
77703112,FUSIT200X10,7804657990294,3232,#N/A,FUSITOP 200MG X 10 COM,F-22353/16,VORICONAZOL,890000734,PHARMATECH,8000000137,200MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,10,UNIDAD,65000000003,SISTEMICOS,75000000236,MRE,410000001,1,0,0,1,
77703114,GAAP0005X3,736085415513,9105,#N/A,"GAAP PF OFTENO 0,005% X 3 ML",F-24272/18,LATANOPROST,890000488,SOPHIA,8000000169,"0,01%",SOLUCION OFTALMICA,SOL.,560000038,1,3,100 ML,65000000001,ANTIGLAUCOMATOSOS,75000000051,MRE,410000001,0,0,0,1,
77703115,GABAP300X30,7804633500516,3545,#N/A,GABAPENTINA 300MG X 30 CAP,F-23350/17,GABAPENTINA,890000421,ETHON,8000000058,300MG,CAPSULAS,CAPS.,560000003,0,30,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,0,
77703119,GABEX600X30,7800018130705,5407,#N/A,GABEX 600MG X 30 COM,F-14163/19,GABAPENTINA,890000421,ANDROMACO,8000000005,600MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,1,
77703120,GABIC300X30,7800070005010,4311,#N/A,GABICTAL 300MG X 30 COM,F-14089/19,GABAPENTINA,890000421,TECNOFARMA,8000000171,300MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,1,
77703121,GALAN16X28,7804653720352,3273,#N/A,GALANVITAE 16MG X 28 CAP,F-21366/19,GALANTAMINA,890000422,GALENICUM,8000000073,16MG,CAPSULAS COMPRIMIDOS LIBERACION PROLONGADA,CAPS.,560000003,0,28,UNIDAD,65000000003,TRATAMIENTOS ALZHEIMER,75000000256,MRE,410000001,1,0,0,1,
77703122,GALAN8X28,7804653720062,3281,#N/A,GALANVITAE 8MG X 28 CAP,F-21365/19,GALANTAMINA,890000422,GALENICUM,8000000073,8MG,CAPSULAS COMPRIMIDOS LIBERACION PROLONGADA,CAPS.,560000003,0,28,UNIDAD,65000000003,TRATAMIENTOS ALZHEIMER,75000000256,MRE,410000001,1,0,0,1,
77703135,GAMAL6X30,7800018128979,5410,#N/A,GAMALATE B6 X 30 COM,F-20356/18,GABA,890000420,ANDROMACO,8000000005,"37MG;77,32MG;86,71MG;37MG",COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ESTIMULANTES CEREBRALES,75000000130,MRE,410000001,0,0,0,1,
77703136,GAMAL6X60,7800039200555,4975,#N/A,GAMALATE B6 X 60 COM,F-20356/18,GABA,890000420,ANDROMACO,8000000005,"37MG;77,32MG;86,71MG;37MG",COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,60,UNIDAD,65000000003,ESTIMULANTES CEREBRALES,75000000130,MRE,410000001,0,0,0,1,
77703138,GAMAL6X80,7800039200548,4976,#N/A,GAMALATE B6 X 80 ML,F-1787/19,GABA,890000420,ANDROMACO,8000000005,"1G/100ML;2G/100ML;2,312G/100ML;1G/100ML",SOLUCION ORAL,SOL.,560000038,1,80,100 ML,65000000001,ESTIMULANTES CEREBRALES,75000000130,MRE,410000001,0,0,0,1,
77703139,GANFOX3,7707236675882,6375,#N/A,GANFORT X 3 ML,F-16196/17,BIMATOPROST|TIMOLOL,890000159,ALLERGAN,8000000003,"0,030G/100ML;0,680G/100ML",SOLUCION OFTALMICA ESTERIL,SOL.,560000038,1,3,100 ML,65000000001,ANTIGLAUCOMATOSOS,75000000051,MRE,410000001,1,0,0,1,
77703345,GLOBA5X5X2,7804664340587,3165,$700,GASA 5 CM X 5 CM X 2 UN,,,#N/A,,#N/A,,GASA,,#N/A,0,2,UNIDAD,65000000003,"APOSITOS, GASAS, PARCHES Y SUTURAS",75000000084,NP,410000002,0,0,0,1,1193
77703343,GLOBA10X10X1,7804664340976,3160,$1.000,GASA PARAFINADA 10 CM X 10 CM X 1 UN,,,#N/A,,#N/A,,GASA,,#N/A,0,1,UNIDAD,65000000003,"APOSITOS, GASAS, PARCHES Y SUTURAS",75000000084,NP,410000002,0,0,0,1,1195
77703141,GASOPX8,7804918441381,2702,#N/A,GASOPAX X 8 COM,F-10837/21,ALUMINIO|MAGNESIO|SIMETICONA,890000094,PRATER,8000000141,"0,2435MG;0,2MG;0,0263MG",COMPRIMIDOS MASTICABLES,COM.,560000006,0,8,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,
77703142,GASTR20X40,7804620834310,3616,#N/A,GASTREZOL 20MG X 40 COM,F-24598/19,ESOMEPRAZOL,890000359,OPKO,8000000126,20MG,COMPRIMIDOS RECUBRIMIENTO ENTERICO,COM.,560000006,0,40,UNIDAD,65000000003,ANTIULCEROSOS,75000000078,MRE,410000001,1,0,0,1,
77703143,GASTR262X10,7800004004874,5870,#N/A,GASTROALIV 262MG X 10 COM,F-26409/21,BISMUTO,890000161,MAVER,8000000102,262MG,COMPRIMIDOS MASTICABLES,COM.,560000006,0,10,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,
77703144,GASTR262X20,7800004004881,5869,#N/A,GASTROALIV 262MG X 20 COM,F-26409/21,BISMUTO,890000161,MAVER,8000000102,262MG,COMPRIMIDOS MASTICABLES,COM.,560000006,0,20,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,
77703148,GASTRX30,7800041043409,4963,$8.900,GASTROLEN X 30 COM,F-8732/21,CLIDINIO BROMURO|CLORDIAZEPOXIDO,890000248,CHEMO PHARMA,8000000034,"2,5MG;5MG",COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,TRATAMIENTOS COLON IRRITABLE,75000000257,MRE,410000001,0,0,0,1,1244
77703152,GAVIS10X1,50190256,9808,$300,GAVISCON 10ML X 1 ,F-23326/17,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,267MG;160MG;500MG,SUSPENSION ORAL,SUSP.,560000041,0,1,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1243
77703154,GAVIS10X12,5000158069633,7895,$11.000,GAVISCON 10ML X 12 ,F-23326/17,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,267MG;160MG;500MG,SUSPENSION ORAL,SUSP.,560000041,0,12,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1242
77703155,GAVIS10X12,5000158069701,7894,#N/A,GAVISCON DOBLE ACCION 10ML X 12 ,F-17274/18,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"2,13G;3,25G;5G",SUSPENSION ORAL,SUSP.,560000041,0,12,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1241
77703156,GAVISX10,96079652,9745,$1.400,GAVISCON DOBLE ACCION X 10 ML,F-17274/18,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"2,13G;3,25G;5G",SUSPENSION ORAL,SUSP.,560000041,0,10,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,
77703157,GAVISX150,5000158068421,7898,$12.700,GAVISCON DOBLE ACCION X 150 ML,F-17274/18,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"2,13G;3,25G;5G",SUSPENSION ORAL,SUSP.,560000041,1,150,100 ML,65000000001,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1240
77703159,GAVISX8,5000158068438,7897,$3.700,GAVISCON DOBLE ACCION X 8 COM,F-17273/18,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"106,5MG;80MG(CAPAROSADA);107,5MG(CAPABLANCA);250MG",COMPRIMIDOS MASTICABLES,COM.,560000006,0,8,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1239
77703162,GAVISX150,5000158066762,7900,$10.000,GAVISCON X 150 ML,F-3749/20,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"133,5MG;80MG;250MG",SUSPENSION ORAL,SUSP.,560000041,1,150,100 ML,65000000001,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1238
77703163,GAVISX300,5000158069114,7896,$16.700,GAVISCON X 300 ML,F-3749/20,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"133,5MG;80MG;250MG",SUSPENSION ORAL,SUSP.,560000041,1,300,100 ML,65000000001,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1237
77703165,GAVISX8,5000158067738,7899,$2.500,GAVISCON X 8 COM,F-17341/19,ALGINATO|BICARBONATO|CARBONATO CALCIO,890000082,RECKITT BENCKISER,8000000150,"133,50MG;80MG;250MG",COMPRIMIDOS MASTICABLES,COM.,560000006,0,8,UNIDAD,65000000003,ANTIACIDOS,75000000032,NP,410000002,0,0,0,1,1236
77703170,GELICX30,7891058003968,1138,#N/A,GELICART ACTION X 30 SOB,,COLAGENO HIDROLIZADO,890000278,SANOFI AVENTIS,8000000157,10G,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,30,UNIDAD,65000000003,SISTEMA OSTEOARTICULAR ,75000000233,NP,410000002,0,0,0,1,
77703171,GELICX15,7800058000433,4802,#N/A,GELICART COLAGENO HIDROLIZADO X 15 SOB,,COLAGENO HIDROLIZADO,890000278,SANOFI AVENTIS,8000000157,10G,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,15,UNIDAD,65000000003,SISTEMA OSTEOARTICULAR ,75000000233,NP,410000002,0,0,0,1,
77703173,GELICX30,7501165007956,7196,#N/A,GELICART COLAGENO HIDROLIZADO X 30 SOB,,COLAGENO HIDROLIZADO,890000278,SANOFI AVENTIS,8000000157,10G,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,30,UNIDAD,65000000003,SISTEMA OSTEOARTICULAR ,75000000233,NP,410000002,0,0,0,1,
77703174,GELICX30,7800068014291,4366,#N/A,GELICOL COLAGENO HIDROLIZADO X 30 SOB,,COLAGENO HIDROLIZADO,890000278,PASTEUR,8000000131,10G,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,30,UNIDAD,65000000003,SISTEMA OSTEOARTICULAR ,75000000233,NP,410000002,0,0,0,1,1234
77703175,GELICX30,7800068014284,4367,#N/A,GELICOL MAQUI COLAGENO HIDROLIZADO X 30 SOB,,COLAGENO HIDROLIZADO|MAQUI|VIT C,890000281,PASTEUR,8000000131,,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,30,UNIDAD,65000000003,SISTEMA OSTEOARTICULAR ,75000000233,NP,410000002,0,0,0,1,
