id,pharmid,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77703721,IPRTRPIOBRMRO20200INH,IPRAN 10MG X 30 COM,8000000000,75000000128,560000006,890000356,410000001,F-12972/18,0,0,0,1,0,30
77703724,IPSONFORTE2005120ML,IPRASYNT HFA 20MCG/DOSIS X 200DOSIS INH,8000000022,75000000091,560000018,890000172,410000001,F-19969/18,0,0,0,0,0,200
77703725,ISREN10030COM,IPRATROPIO BROMURO 20MCG/DOSIS X 200DOSIS INH,8000000086,75000000091,560000018,890000172,410000001,F-24875/19,0,0,0,0,1,200
77703727,ISSRBDA1060COM,IPSON FORTE 200MG/5ML X 120 ML,8000000161,75000000024,560000041,890000465,410000002,F-4534/20,0,0,0,0,0,120
77703739,ISQLUM430COM,ISEREN 100MG X 30 COM,8000000126,75000000128,560000006,890000670,410000001,F-24171/18,0,0,0,1,0,30
77703740,ITAN1030COM,ISOSORBIDA 10MG X 60 COM,8000000005,75000000161,560000006,890000472,410000001,F-7205/20,0,0,0,0,1,60
77703744,ITRAC10015CAP,ISQUELIUM 4MG X 30 COM,8000000170,75000000041,560000006,890000005,410000001,F-9091/21,0,0,0,1,0,30
77703747,ITRCNZOL10015CAP,ITAN 10MG X 30 COM,8000000161,75000000050,560000006,890000564,410000001,F-1163/18,0,0,0,1,0,30
77703748,IVRST35CRE,ITRAC 100MG X 15 CAP,8000000040,75000000236,560000003,890000474,410000003,F-16615/17,0,0,0,0,0,15
77703749,IVRCSS0620ML,ITRACONAZOL 100MG X 15 CAP,8000000007,75000000236,560000003,890000474,410000003,F-22762/21,0,0,0,1,1,15
77703751,IZNVA1762DOS,IVAREST X 35G CREM,8000000170,75000000069,560000007,890000188,410000002,F-3731/20,0,0,0,0,0,35
77703753,JALRAM5085028COM,"IVERCASS 0,6% X 20 ML",8000000040,75000000054,560000038,890000475,410000003,F-23791/18,0,0,0,0,0,20
77703756,JANMET50100056COM,IZINOVA 176ML X 2 DOSIFICADOR,8000000000,75000000169,560000038,890000523,410000001,F-21820/20,0,0,0,0,0,176
77703767,JANMET5085056COM,JALRA M 50MG/850MG X 28 COM,8000000112,75000000150,560000006,890000558,410000001,F-21158/19,0,0,0,0,0,28
77703770,JANVIA10028COM,JANUMET 50MG/1000MG X 56 COM,8000000113,75000000150,560000006,890000557,410000001,F-21604/19,0,0,0,0,0,56
77703774,JARDNCE2530COM,JANUMET 50MG/850MG X 56 COM,8000000113,75000000150,560000006,890000557,410000001,F-21603/19,0,0,0,0,0,56
77703777,JARDNCEDUO12585060COM,JANUVIA 100MG X 28 COM,8000000113,75000000150,560000006,890000674,410000001,F-21956/20,0,0,0,0,0,28
77703781,JERNGADESCHBLE10211121UN,JARDIANCE 25MG X 30 COM,8000000026,75000000150,560000006,890000346,410000001,F-21142/19,0,0,0,0,0,30
77703782,JERNGADESCHBLE101UN,"JARDIANCE DUO 12,5MG/850MG X 60 COM",8000000026,75000000150,560000006,890000347,410000001,F-21907/20,0,0,0,0,0,60
77703784,JERNGADESCHBLE20211121UN,JERINGA DESECHABLE 10ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM10JE-A0220/09,0,0,0,0,0,1
77703785,JERNGADESCHBLE3211121UN,JERINGA DESECHABLE 3ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM10JE-A0221/09,0,0,0,0,0,1
77703786,JERNGADESCHBLE31UN,JERINGA DESECHABLE 5ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 446/17,0,0,0,0,0,1
77703787,JERNGADESCHBLE5211121UN,JERINGA DESECHABLE 5ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM10JE-A0221/09,0,0,0,0,0,1
77703788,JERNGADESCHBLE51UN,JERINGA DESECHABLE 10ML AGUJA 21G X 1 1/2'' X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 399/15,0,0,0,0,0,1
77703789,JERNGADESCHBLE51UN,JERINGA DESECHABLE 20ML AGUJA 21G X 1 1/2'' X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 399/15,0,0,0,0,0,1
77703791,JERNGADESCHBLEPUNTACATTERSINAGJA601UN,JERINGA DESECHABLE 3ML AGUJA 21G X 1 1/2'' X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 399/15,0,0,0,0,0,1
77703792,JERNGADESCHBLETUBRCLNA127121UN,JERINGA DESECHABLE 5ML AGUJA 21G X 1 1/2'' X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 399/15,0,0,0,0,0,1
77703793,JULTTE21COM,JERINGA DESECHABLE PUNTA CATETER SIN AGUJA 60ML X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 398/15,0,0,0,0,0,1
77703795,KALMFTA20ML,JERINGA DESECHABLE TUBERCULINA 1ML AGUJA 27G 1/2'' X 1 UN,NULL,75000000011,560000022,NULL,410000002,DM 405/15,0,0,0,0,0,1
77703798,KALBA0850ML,JULIETTE X 21 COM,8000000114,75000000042,560000006,890000266,410000001,F-23731/18,0,0,0,1,0,21
77703806,KALBA2015COM,KALMAFTA X 20 ML,8000000167,75000000073,560000013,890000139,410000002,F-8255/16,0,0,0,0,0,20
77703809,KANCTRIN50SOB,"KALOBA 0,8G/ML X 50 ML",8000000111,75000000231,560000038,890000620,410000001,N-449/17,0,0,0,0,0,50
77703811,KANOL32COM,KALOBA 20MG X 15 COM,8000000111,75000000231,560000006,890000620,410000001,N-483/20,0,0,0,0,0,15
77703812,KAPH0510ML,KANACITRIN X 50 SOB,8000000170,75000000012,560000016,890000022,410000001,F-8560/21,0,0,0,0,0,50
77703816,KAPHUNG135GR,KAONOL 3MG X 2 COM,8000000000,75000000054,560000006,890000475,410000003,F-16816/18,0,0,0,0,0,2
77703817,KENLER0055ML,"KAPH 0,5% X 10 ML",8000000058,75000000039,560000038,890000256,410000003,F-22034/20,0,0,0,1,0,10
77703821,KETNOR1010COM,"KAPH UNG 1% X 3,5 GR",8000000058,75000000191,560000044,890000256,410000004,F-19320,0,0,0,0,0,4
77703845,KETNORSL304COM,"KENALER 0,05% X 5 ML",8000000125,75000000021,560000038,890000479,410000001,F-21531/19,0,0,0,0,0,5
77703852,KETCNZOL220CRE,KETANOR 10MG X 10 COM,8000000093,75000000024,560000006,890000478,410000001,F-18133/20,0,0,0,1,0,10
77703855,KETCNZOL220CRE,KETANOR SL 30MG X 4 COM,8000000093,75000000024,560000006,890000478,410000001,F-18287/20,0,0,0,0,0,4
77703860,KETCNZOL20010COM,KETOCONAZOL 2% X 20G CREM,8000000012,75000000251,560000007,890000476,410000003,F-19219/17,0,0,0,0,1,20
77703861,KETPRFNO10025AMP,KETOCONAZOL 2% X 20G CREM,8000000086,75000000251,560000007,890000476,410000003,F-21069/19,0,0,0,0,1,20
77703868,KETPRFNO5020CAP,KETOCONAZOL 200MG X 10 COM,8000000027,75000000236,560000006,890000476,410000003,F-8287/16,0,0,0,0,1,10
77703870,KETPRFNO5020CAP,KETOPROFENO 100MG/2ML X 5 AMP,8000000021,75000000024,560000038,890000477,410000001,F-7663/21,0,0,0,0,1,5
77703875,KETPRFNOIV100210AMP,KETOPROFENO 50MG X 20 CAP,8000000035,75000000024,560000003,890000477,410000001,F-16049/17,0,0,0,1,1,20
77703876,KETRLCOTRMTMOL1010COM,KETOPROFENO 50MG X 20 CAP,8000000114,75000000024,560000003,890000477,410000001,F-9897/21,0,0,0,1,1,20
77703878,KETRLCOTRMTMOL1010COM,KETOPROFENO IV 100MG/2ML X 10 AMP,8000000156,75000000024,560000038,890000477,410000001,F-25380/20,0,0,0,1,1,10
77703881,KEVAL406COM,KETOROLACO TROMETAMOL 10MG X 10 COM,8000000114,75000000024,560000006,890000478,410000001,F-12349/17,0,0,0,1,1,10
77703882,KILNTS1100ML,KETOROLACO TROMETAMOL 10MG X 10 COM,8000000035,75000000024,560000006,890000478,410000001,F-8344/21,0,0,0,0,1,10
77703885,KILNTS1100CRE,KEVAL 40MG X 6 COM,8000000161,75000000062,560000006,890000345,410000001,F-21431/19,0,0,0,0,0,6
77703886,KINGDOMPRMUMINTNSEFELNG3UN,KILNITS 1% X 100 ML,8000000005,75000000253,560000036,890000624,410000002,F-11290/21,0,0,0,0,0,100
77703889,KINTVA2530COM,KILNITS 1% X 100G CREM,8000000005,75000000253,560000007,890000624,410000002,F-11289/21,0,0,0,0,0,100
77703890,KITDOL10015ML,KINGDOM PREMIUM INTENSE FEELING X 3 UN,NULL,75000000208,NULL,NULL,410000002,,0,0,0,0,0,3
77703891,KITDOL120560ML,KINTAVA 25MG X 30 COM,8000000057,75000000082,560000006,890000321,410000001,F-18668/21,0,0,0,0,0,30
77703895,KITDOL16016COM,KITADOL 100MG/ML X 15 ML,8000000035,75000000024,560000038,890000612,410000002,F-17515/19,0,0,0,0,0,15
77703896,KITDOL50024COM,KITADOL 120MG/5ML X 60 ML,8000000035,75000000024,560000021,890000612,410000002,F-496/18,0,0,0,0,0,60
77703897,KITDOLDUO10COM,KITADOL 160MG X 16 COM,8000000035,75000000024,560000006,890000612,410000002,F-14830/20,0,0,0,0,0,16
77703898,KITDOLFORTE10COM,KITADOL 500MG X 24 COM,8000000035,75000000024,560000006,890000612,410000002,F-494/18,0,0,0,1,0,24
77703899,KLRCIDIV5001AMP,KITADOL DUO X 10 COM,8000000035,75000000024,560000006,890000466,410000002,F-2271/19,0,0,0,0,0,10
77703900,KOLLPLUSCOLGNOMARNVTMNAC20KOLLPLUSCOLAGENOMARINOVITAMINACX20,KITADOL FORTE X 10 COM,8000000035,75000000024,560000006,890000186,410000002,F-12244/17,0,0,0,0,0,10
77703901,KOMBGLYZEXR5100028COM,KLARICID I V 500MG X 1 AMP,8000000000,75000000179,560000027,890000247,410000003,F-6488/20,0,0,0,0,0,1
77703910,KONKONMM105AMP,KOLLPLUS COLAGENO MARINO/VITAMINA C X 20 ,8000000079,75000000233,560000042,890000284,410000002,,0,0,0,0,0,20
77703912,KRDIT50030COM,KOMBIGLYZE XR 5MG/1000MG X 28 COM,8000000010,75000000150,560000006,890000556,410000001,F-18946/21,0,0,0,0,0,28
77703913,LABBLOC100201AMP,KONAKION MM 10MG/ML X 5 AMP,8000000076,75000000275,560000038,890000399,410000001,F-1176/18,0,0,0,0,0,5
77703918,LABMIQ55CRE,KREDIT 500MG X 30 COM,8000000111,75000000043,560000006,890000496,410000001,F-23502/17,0,0,0,1,0,30
77703934,LABSLIC20ML,LABEBLOC 100MG/20ML X 1 AMP,8000000137,75000000056,560000038,890000482,410000001,F-22335/20,0,0,0,0,0,1
77703935,LACTFEM7528COM,LABIMIQ 5% X 5G CREM,8000000093,75000000081,560000007,890000469,410000001,F-13977/19,0,0,0,0,0,5
77703936,LACTSA75COM,LABOSALIC X 20 ML,8000000093,75000000069,560000028,890000047,410000001,F-3323/20,0,0,0,0,0,20
77703941,LACTFLRA110SOB,LACTAFEM 75MCG X 28 COM,8000000005,75000000042,560000006,890000303,410000004,F-13882/19,0,0,0,1,0,28
77703942,LACTFLRA30CAP,LACTASA X 75 COM,8000000158,75000000197,560000006,890000483,410000002,,0,0,0,0,0,75
77703943,LACTLSA65200ML,LACTOFLORA 1G X 10 SOB,NULL,75000000230,560000003,NULL,410000002,,0,0,0,0,0,10
77703944,LACTLSA65200ML,LACTOFLORA X 30 CAP,NULL,75000000230,560000003,NULL,410000002,,0,0,0,0,0,30
77703950,LACTLSA667200ML,LACTULOSA 65% X 200 ML,8000000086,75000000169,560000038,890000484,410000001,F-23829/18,0,0,0,0,1,200
77703952,LACTLSA667200REC,LACTULOSA 65% X 200 ML,8000000131,75000000169,560000038,890000484,410000001,F-22947/21,0,0,0,0,1,200
77703953,LADYTEN3521COM,"LACTULOSA 66,7% X 200 ML",8000000126,75000000169,560000038,890000484,410000001,F-25220/20,0,0,0,0,1,200
77703954,LADYGEX2028COM,"LACTULOSA 66,7% X 200ML RECTAL",8000000035,75000000169,560000038,890000484,410000001,F-25276/20,0,0,0,0,1,200
77703962,LADYGEX28COM,LADY TEN 35 X 21 COM,8000000035,75000000254,560000006,890000244,410000001,F-21947/20,0,0,0,0,0,21
77703963,LAVLAC6671000ML,LADYGEX 20 X 28 COM,8000000114,75000000042,560000006,890000338,410000004,F-20142/18,0,0,0,1,0,28
77703964,LAVLACCIRLA667200ML,LADYGEX X 28 COM,8000000114,75000000042,560000006,890000338,410000004,F-20497/18,0,0,0,1,0,28
77703965,LAGRCELOFTNO0410ML,"LAEVOLAC 66,7% X 1000 ML",8000000151,75000000169,560000038,890000484,410000001,F-26240/21,0,0,0,1,0,1000
77703966,LAGRCELOFTNO0420UNI,"LAEVOLAC CIRUELA 66,7% X 200 ML",8000000151,75000000169,560000038,890000484,410000001,F-24057/18,0,0,0,1,0,200
77703970,LAGRCELOFTNOPF0420UNI,"LAGRICEL OFTENO 0,4% X 10 ML",8000000169,75000000178,560000038,890000443,410000001,F-20108/18,0,0,0,0,0,10
77703971,LAGRMASARTFCLES0310ML,"LAGRICEL OFTENO 0,4% X 20 UNIDOSIS",8000000169,75000000178,560000038,890000443,410000001,F-20108/18,0,0,0,0,0,20
77703973,LAGRMASARTFCLES0315ML,"LAGRICEL OFTENO PF 0,4% X 20 UNIDOSIS",8000000169,75000000178,560000038,890000443,410000001,,0,0,0,0,0,20
77703974,LAGRMASARTFCLES0710ML,"LAGRIMAS ARTIFICIALES 0,3% X 10 ML",8000000137,75000000178,560000038,890000462,410000002,DDM/2216/20,0,0,0,0,1,10
77703975,LAMTRGNA10030COM,"LAGRIMAS ARTIFICIALES 0,3% X 15 ML",8000000058,75000000178,560000038,890000457,410000002,,0,0,0,0,1,15
77703977,LAMTRGNA10030COM,"LAGRIMAS ARTIFICIALES 0,7% X 10 ML",8000000137,75000000178,560000038,890000462,410000002,SDM 1803/15,0,0,0,0,0,10
77703992,LAMTRGNA10030COM,LAMOTRIGINA 100MG X 30 COM,8000000091,75000000043,560000006,890000485,410000001,F-18447/20,0,0,0,1,1,30
77703993,LAMTRGNA10060COM,LAMOTRIGINA 100MG X 30 COM,8000000035,75000000043,560000006,890000485,410000001,F-15081/20,0,0,0,1,1,30
77703994,LANSPRZOL3030CAP,LAMOTRIGINA 100MG X 30 COM/,8000000126,75000000043,560000006,890000485,410000001,F-24475/18,0,0,0,1,1,30
77703995,LANSPRZOL3030CAP,LAMOTRIGINA 100MG X 60 COM,8000000091,75000000043,560000006,890000485,410000001,F-18447/20,0,0,0,1,1,60
77704002,LANSPRZOL3030CAP,LANSOPRAZOL 30MG X 30 CAP,8000000170,75000000078,560000003,890000487,410000001,F-11859/17,0,0,0,0,1,30
77704005,LASEA8028CAP,LANSOPRAZOL 30MG X 30 CAP,8000000035,75000000078,560000003,890000487,410000001,F-22767/21,0,0,0,1,1,30
77704007,LATNPRST0005055ML,LANSOPRAZOL 30MG X 30 CAP,8000000114,75000000078,560000003,890000487,410000001,F-18567/16,0,0,0,0,1,30
77704016,LATNPRST5025ML,LASEA 80MG X 28 CAP,8000000111,75000000232,560000003,890000490,410000001,N-553/20,0,0,0,0,0,28
77704019,LATSSE0035100APL,"LATANOPROST 0,005%/TIMOLOL 0,5% X 5 ML",8000000137,75000000051,560000038,890000489,410000001,F-23312/22,0,0,1,0,1,5
77704020,LANOL120ML,"LATANOPROST 50MCG/ML X 2,5 ML",8000000126,75000000051,560000038,890000488,410000001,F-19214/17,0,0,0,0,1,3
77704021,LANOL15ML,"LATISSE 0,03% X 5ML X 100 APLICADORES",8000000003,75000000152,560000038,890000158,410000001,F-17821/19,0,0,0,1,0,5
77704030,LANOL60ML,LAUNOL X 120 ML,8000000035,75000000253,560000036,890000300,410000002,F-3977/20,0,0,0,0,0,120
77704032,LANOL60ML,LAUNOL X 15 ML,8000000035,75000000253,560000036,890000300,410000002,F-3977/20,0,0,0,0,0,15
77704033,LAX3350177SOB,LAUNOL X 60 ML,8000000035,75000000253,560000028,890000300,410000002,F-3976/20,0,0,0,0,0,60
77704034,LAXDRAGBOLASPELOS90G,LAUNOL X 60 ML,8000000035,75000000253,560000036,890000300,410000002,F-3977/20,0,0,0,0,0,60
77704036,LEBLONUNGMEDCDO8UNG,LAX 3350 17G X 7 SOB,8000000005,75000000169,560000032,890000635,410000001,F-18718/21,0,0,0,0,0,7
77704039,LECHGACREMCLSCA28G,LAXDRAG BOLAS PELOS X 90 G,8000000047,75000000170,560000031,890000530,410000002,,0,0,0,0,0,90
77704043,LECHGACREMSOFT110ML,LEBLON UNG MEDICADO X 8G UNG,8000000102,75000000214,560000044,890000069,410000002,F-819/18,0,0,0,0,0,8
77704047,LECHGACREM150G,LECHUGA CREM CLASICA X 28 G,NULL,75000000105,560000007,NULL,410000002,,0,0,0,0,0,28
77704049,LECTNE120ML,LECHUGA CREM SOFT X 110 ML,NULL,75000000106,560000007,NULL,410000002,,0,0,0,0,0,110
77704050,LEFKUR30CAP,LECHUGA CREM X 150 G,NULL,75000000105,560000007,NULL,410000002,,0,0,0,0,0,150
77704058,LEFLNEX50010COM,LECITONE X 120 ML,8000000006,75000000232,560000021,890000491,410000002,,0,0,0,0,0,120
77704061,LENZTTO15356TRA,LEFKUR X 30 CAP,8000000096,75000000234,560000003,890000293,410000001,N-234/18,0,0,0,0,0,30
77704062,LEDRINPLUS56005COM,LEFLONEX 500MG X 10 COM,8000000131,75000000216,560000006,890000499,410000000,F-18918/21,0,0,0,1,0,10
77704064,LEPNEX10030COM,"LENZETTO 1,53MG/DOSIS X 56DOSIS PULVERIZACION TRANSDERMICA",8000000075,75000000245,560000038,890000363,410000001,F-23643/17,0,0,0,0,0,56
77704068,LERTUS160G,LEODRIN PLUS 5600 X 5 COM,8000000000,75000000262,560000006,890000015,410000001,F-17683/19,0,0,0,0,0,5
77704069,LERTUS1525ML,LEPONEX 100MG X 30 COM,8000000151,75000000070,560000006,890000275,410000000,F-20897/19,0,0,0,0,0,30
77704072,LERTUS2520COM,LERTUS 1% X 60 G,8000000171,75000000024,560000013,890000317,410000002,F-5604/20,0,0,0,0,0,60
77704073,LERTUS5030COM,LERTUS 15MG/ML X 25 ML,8000000171,75000000024,560000014,890000317,410000001,F-10322/16,0,0,0,0,0,25
77704075,LETCO2530COM,LERTUS 25MG X 20 COM,8000000171,75000000024,560000006,890000317,410000001,F-10317/21,0,0,0,0,0,20
77704078,LETCO5030COM,LERTUS 50MG X 30 COM,8000000171,75000000024,560000006,890000317,410000001,F-10318/21,0,0,0,0,0,30
77704088,LETRZOL2530COM,LETICO 25MG X 30 COM,8000000059,75000000043,560000006,890000485,410000001,F-21014/19,0,0,0,1,0,30
77704090,LETRZOL2530COM,LETICO 50MG X 30 COM,8000000059,75000000043,560000006,890000485,410000001,F-21137/19,0,0,0,1,0,30
77704092,LEVDRACERVZA750100COM,"LETROZOL 2,5MG X 30 COM",8000000059,75000000244,560000006,890000494,410000001,F-19335/22,0,0,0,1,1,30
77704093,LEVPSY50030COM,"LETROZOL 2,5MG X 30 COM",8000000166,75000000244,560000006,890000494,410000001,F-22562/21,0,0,0,1,1,30
77704096,LEVTRCTAM100030COM,LEVADURA CERVEZA 750MG X 100 COM,8000000096,75000000197,560000006,890000230,410000002,,0,0,0,0,0,100
77704101,LEVTRCTAM100030COM,LEVEPSY 500MG X 30 COM,8000000087,75000000043,560000006,890000496,410000001,F-21204/19,0,0,0,1,0,30
77704102,LEVTRCTAM10030ML,LEVETIRACETAM 100MG/ML X 30 ML,8000000166,75000000043,560000038,890000496,410000001,F-22779/21,0,0,0,1,1,30
77704106,LEVTRCTAM50030COM,LEVETIRACETAM 1000MG X 30 COM,8000000007,75000000043,560000006,890000496,410000001,F-24339/18,0,0,0,1,1,30
77704107,LEVTRCTAM50030COM,LEVETIRACETAM 1000MG X 30 COM,8000000166,75000000043,560000006,890000496,410000001,F-22677/21,1,0,0,1,1,30
77704108,LEVTRCTAM500510PER,LEVETIRACETAM 500MG X 30 COM,8000000166,75000000043,560000006,890000496,410000001,F-22392/21,1,0,0,1,1,30
77704109,LEVVTAE100030COM,LEVETIRACETAM 500MG X 30 COM,8000000166,75000000043,560000006,890000496,410000001,F-22392/21,0,0,0,1,1,30
77704110,LEVVTAE50030COM,LEVETIRACETAM 500MG/5ML X 10 AMP PERFUSION,8000000137,75000000043,560000038,890000496,410000001,F-26061/21,0,0,0,1,1,10
77704111,LEVBNSE2005030COM,LEVEVITAE 1000MG X 30 COM,8000000073,75000000043,560000006,890000496,410000001,F-21461/19,0,0,0,1,0,30
77704112,LEVCTRZNA255100ML,LEVEVITAE 500MG X 30 COM,8000000073,75000000043,560000006,890000496,410000001,F-21597/19,0,0,0,1,0,30
77704113,LEVCTRZNA530COM,LEVIBENSE 200MG/50MG X 30 COM,8000000044,75000000068,560000006,890000136,410000001,F-23574/22,0,0,0,1,0,30
77704114,LEVCTRZNA530COM,LEVOCETIRIZINA 5MG X 30 COM,8000000141,75000000059,560000006,890000497,410000001,F-18331/20,0,0,0,1,1,30
77704117,LEVCTRZNA530COM,"LEVOCETIRIZINA 2,5MG/5ML X 100 ML",8000000086,75000000059,560000021,890000497,410000001,F-25359/20,0,0,0,0,1,100
77704118,LEVFLXCNO5007COM,LEVOCETIRIZINA 5MG X 30 COM,8000000114,75000000059,560000006,890000497,410000001,F-23682/18,0,0,0,1,1,30
77704119,LEVFLXCNO5007COM,LEVOCETIRIZINA 5MG X 30 COM,8000000007,75000000059,560000006,890000497,410000001,F-25085/19,0,0,0,1,1,30
77704123,LEVFLXCNO5007COM,LEVOFLOXACINO 500MG X 7 COM,8000000166,75000000216,560000006,890000499,410000000,F-22685/21,0,0,0,1,1,7
77704125,LEVGSTROL2530COM,LEVOFLOXACINO 500MG X 7 COM,8000000007,75000000216,560000006,890000499,410000000,F-25119/19,0,0,0,1,1,7
77704127,LEVNRGSTREL00328COM,LEVOFLOXACINO 500MG X 7 COM,8000000035,75000000216,560000006,890000499,410000000,F-15283/20,0,0,0,1,1,7
77704129,LEVNRGSTREL0752COM,LEVOGASTROL 25MG X 30 COM,8000000063,75000000047,560000006,890000501,410000001,F-21070/19,0,0,0,1,0,30
77704131,LEVNRGSTREL151COM,"LEVONORGESTREL 0,03MG X 28 COM",8000000086,75000000042,560000006,890000500,410000001,F-24896/19,0,0,0,1,1,28
77704132,LEVNRGSTREL1503028COM,"LEVONORGESTREL 0,75MG X 2 COM",8000000086,75000000042,560000006,890000500,410000002,F-24724/19,0,0,0,1,1,2
77704133,LEVTRXNA5056COM,"LEVONORGESTREL 1,5MG X 1 COM",8000000086,75000000042,560000006,890000500,410000002,F-24897/19,0,0,0,0,1,1
77704137,LEVCAL50030COM,LEVONORGESTREL 150MCG/ETINILESTRADIOL 30MCG X 28 COM,8000000114,75000000042,560000006,890000373,410000004,F-20506/18,0,0,0,1,1,28
77704153,LEXPRO1028COM,LEVOTIROXINA 50MCG X 56 COM,8000000035,75000000246,560000006,890000502,410000001,F-24961/19,0,0,0,1,1,56
77704159,LEXPRO1528COM,LEVUCAL 500MG X 30 COM,8000000131,75000000262,560000006,890000190,410000002,F-11647/21,0,0,0,0,0,30
77704160,LEXPRO2028COM,LEXAPRO 10MG X 28 COM,8000000100,75000000128,560000006,890000356,410000001,F-12837/18,0,0,0,0,0,28
77704161,LEZTAR530COM,LEXAPRO 15MG X 28 COM,8000000100,75000000128,560000006,890000356,410000001,F-12838/18,0,0,0,0,0,28
77704163,LIBRAT12030CAP,LEXAPRO 20MG X 28 COM,8000000100,75000000128,560000006,890000356,410000001,F-12839/18,0,0,0,0,0,28
77704164,LIBRAT12060CAP,LEZITAR 5MG X 30 COM,8000000007,75000000059,560000006,890000497,410000001,F-25073/19,0,0,0,1,0,30
77704166,LIBRAT12090CAP,LIBERAT 120MG X 30 CAP,8000000035,75000000261,560000003,890000602,410000001,F-16537/17,0,0,0,0,0,30
77704168,LIBRXIN30COM,LIBERAT 120MG X 60 CAP,8000000035,75000000261,560000003,890000602,410000001,F-16537/17,0,0,0,0,0,60
77704169,LIDILAL525ML,LIBERAT 120MG X 90 CAP,8000000035,75000000261,560000003,890000602,410000001,F-16537/17,0,0,0,0,0,90
77704170,LIDCNA1050ML,LIBRAXIN X 30 COM,8000000043,75000000257,560000006,890000248,410000001,F-21125/19,0,0,0,0,0,30
77704171,LIDCNA1050ML,"LIDIL AL 5% X 2,5 ML",8000000111,75000000251,560000025,890000105,410000002,F-23852/18,0,0,0,0,0,3
77704172,LIDCNA2101AMP,LIDOCAINA 10% X 50 ML,8000000027,75000000029,560000038,890000503,410000001,F-25999/21,0,0,0,0,1,50
77704173,LIDCNA255AMP,LIDOCAINA 10% X 50 ML,8000000098,75000000029,560000038,890000503,410000001,,0,0,0,0,1,50
77704176,LIFSTYLESCLMAXCONTROL12UN,LIDOCAINA 2% 10ML X 1 AMP,8000000156,75000000029,560000038,890000503,410000001,F-6160/20,0,0,0,0,1,5
77704178,LIFSTYLESCLMAXCONTROL3UN,LIDOCAINA 2% 5ML X 5 AMP,8000000156,75000000029,560000038,890000503,410000001,F-6160/20,0,0,0,0,1,5
77704182,LIFSTYLESFORTE12UN,LIFESTYLES CLIMAX CONTROL X 12 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0032/05,0,0,0,0,0,12
77704184,LIFSTYLESLARGE12UN,LIFESTYLES CLIMAX CONTROL X 3 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0032/05,0,0,0,0,0,3
77704187,LIFSTYLESORGZMAX3UN,LIFESTYLES FORTE X 12 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0096/06,0,0,0,0,0,12
77704193,LIFSTYLESSKYNINTNSEFEEL6UN,LIFESTYLES LARGE X 12 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0031/05,0,0,0,0,0,12
77704195,LIFSTYLESSKYNORGNAL3UN,LIFESTYLES ORGAZMAX X 3 UN,NULL,75000000208,560000034,NULL,410000002,,0,0,0,0,0,3
77704200,LIFSTYLESSKYNORGNAL6UN,LIFESTYLES SKYN INTENSE FEEL X 6 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0110/06,0,0,0,0,0,6
77704203,LIFSTYLESSTDDEDROGHRIDER12UN,LIFESTYLES SKYN ORIGINAL X 3 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0110/06,0,0,0,0,0,2
77704204,LIFSTYLESSTDDEDROGHRIDER21UN,LIFESTYLES SKYN ORIGINAL X 6 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0110/06,0,0,0,0,0,6
77704205,LIFSTYLESSTDDEDROGHRIDER3UN,LIFESTYLES STUDDED ROUGH RIDER X 12 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0034/05,0,0,0,0,0,12
77704206,LIFSTYLESULTRASENSBLENUDE12UN,LIFESTYLES STUDDED ROUGH RIDER X 21 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0034/05,0,0,0,0,0,21
77704208,LIFSTYLESULTRASENSBLENUDE21UN,LIFESTYLES STUDDED ROUGH RIDER X 3 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0034/05,0,0,0,0,0,3
77704211,LIFSTYLESULTRASENSBLENUDE3UN,LIFESTYLES ULTRA SENSIBLE NUDE X 12 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0110/06,0,0,0,0,0,12
77704212,LIFSTYLESVIBRRBBEDSTMLA12UN,LIFESTYLES ULTRA SENSIBLE NUDE X 21 UN,NULL,75000000208,560000034,NULL,410000002,DM 10PR/0110/06,0,0,0,0,0,21
